run,source,step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,72,0.47470489144325256,0.23046875,0.0010000000000000002,0.002278751780067978,0.0019815750420093536,1e-06,74.63390731811523,7.374793529510498,11.607421875,0.00010073664016090334,0.0,0.001979297958314419,-0.00016126401342262398,1.7888504266738892,-0.0019436236470937729,-0.7302953600883484,1.7888504266738892,-0.0019436236470937729,-0.7302953600883484,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,8543.0,8513.0,9367.0,8521.625,7883.0,1484.0,2.0,2.0,2.0,0.04435733306859771,0.03265512012961922,,147.28914739424363,68173.0,0.0,171.0,109.53125,71.0,0.0,0.0,832.0,316.54998779296875,84.0,0.0,832.0,316.54998779296875,84.0,9.808287908867138e-05,2.7829797393735776,0.007895830663058857,0.03758337540884833,0.006686604116111994,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,103.0,240.0,0.0,0.0,0.0,0.0,140.95235783979297,1.286256030201912,0.5382824637927115,1.7900019884109497e-05,7.036002352833748e-05,147.28914739424363,9.879888966679573e-05,2.5621714517474174,1.9060709630139172,0.0,72.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,73,0.4926183521747589,0.27734375,0.0010000000000000002,0.002050730088740238,-0.003544514998793602,1e-06,74.69165420532227,7.374793529510498,11.607421875,0.00023636895639356226,0.0,-0.003546566003933549,-7.63648177212417e-05,1.7888504266738892,0.003534602699801326,-0.4472126066684723,1.7888504266738892,0.003534602699801326,-0.4472126066684723,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,8977.0,8951.0,10221.0,8958.5,7630.0,2591.0,2.0,2.0,2.0,0.045962170224064285,0.03258983291736799,55.93764629842795,160.15153644839302,71668.0,0.0,183.0,103.9375,81.0,0.0,0.0062500000931322575,1024.0,343.98748779296875,117.0,0.0062500000931322575,1024.0,343.98748779296875,117.0,0.00012263850924759735,2.7886473036589896,0.007694546255328436,0.03656585423081736,0.008789256680756807,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,117.0,247.0,0.0,0.0,0.0,0.0,153.48157029878348,1.6250906959176064,0.5514527410268784,1.5319790691137314e-05,7.924018427729607e-05,160.15153644839302,8.320901542901993e-05,2.6206016410142183,1.8264949112199247,0.0,73.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,74,0.5055087208747864,0.2470703125,0.0010000000000000002,0.0017585925450021023,-0.006473259534686804,1e-06,74.69342041015625,7.374793529510498,11.607421875,2.92056065518409e-05,0.0,-0.006475020432844758,-0.0002754520639683733,1.7888504266738892,0.006461307872086763,-0.4472126066684723,1.7888504266738892,0.006461307872086763,-0.4472126066684723,1.0,0.012500000186264515,0.0,1.0,0.012500000186264515,0.0,9484.0,9458.0,10828.0,9466.25,8015.0,2813.0,2.0,2.0,2.0,0.04724010594834075,0.031125044952040045,56.66590410582753,167.05371862277389,75730.0,0.0,165.0,107.34375,71.0,0.0,0.012500000186264515,1024.0,365.96875,131.0,0.012500000186264515,1024.0,365.96875,131.0,0.00011834290006997232,2.7403690014901336,0.007157570988807577,0.035359046243502064,0.008962107822299004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,126.0,311.0,0.0,0.0,0.0,0.0,160.46230688225478,1.4624072178266943,0.5420428509823978,1.579010859131813e-05,7.246015593409538e-05,167.05371862277389,8.561881259083748e-05,2.6777405720204115,1.8616390968672931,0.0,74.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,75,0.42257845401763916,0.396484375,0.0010000000000000002,0.0021415244941636047,0.022527072578668594,1e-06,74.97295379638672,7.374793529510498,11.607421875,0.000344641981064342,0.0,0.022524928557686508,5.9501453881694034e-05,1.7888504266738892,-0.02247573994100094,-0.7302953600883484,1.7888504266738892,-0.02247573994100094,-0.7302953600883484,1.0,0.04374999925494194,0.0,1.0,0.04374999925494194,0.0,8827.0,8823.0,9865.0,8825.0,7109.0,2756.0,2.0,2.0,2.0,0.046071514532322645,0.029005682191143422,,153.22914141323417,70600.0,0.0,157.0,104.6875,74.0,0.0,0.0,803.0,336.5625,140.0,0.0,803.0,336.5625,140.0,9.529877628170735e-05,2.728500047131349,0.007600858669052634,0.03628105907925212,0.006728093605488539,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,126.0,352.0,0.0,0.0,0.0,0.0,146.92972753802314,1.4658692860975862,0.536620622035116,1.6440171748399734e-05,6.924988701939583e-05,153.22914141323417,8.606119081377983e-05,2.5614427709951997,1.6904711909592152,0.0,75.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,76,0.5013349652290344,0.2392578125,0.0010000000000000002,0.002266185517783015,0.004275802057236433,1e-06,74.65279769897461,7.374793529510498,11.607421875,0.00012875804022769444,0.0,0.0042735368479043245,0.00040432989861471924,1.7888504266738892,-0.004292719066143036,-0.4472126066684723,1.7888504266738892,-0.004292719066143036,-0.4472126066684723,1.0,0.012500000186264515,0.0,1.0,0.012500000186264515,0.0,8402.0,8391.0,9465.0,8399.0,6501.0,2964.0,2.0,2.0,2.0,0.04183016980819456,0.03401875679228717,57.679222450462554,145.61569388723,67192.0,0.0,151.0,104.15625,67.0,0.0,0.0,854.0,315.79376220703125,99.0,0.0,854.0,315.79376220703125,99.0,0.00013393237646826606,2.7484201528309646,0.008095795587406,0.04397597088680205,0.008999184239655733,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,114.0,358.0,0.0,0.0,0.0,0.0,138.86942506209016,1.2237125793471932,0.543972697108984,1.7980113625526428e-05,7.04820267856121e-05,145.61569388723,8.3880964666605e-05,2.9548334358260036,1.9762579048983753,0.0,76.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,77,0.5081152319908142,0.28125,0.0010000000000000002,0.0018285830333297781,-0.005099928937852383,1e-06,74.52006912231445,7.374793529510498,11.607421875,0.00022610269661527127,0.0,-0.005101757938973606,-3.5424958696239627e-06,1.7888504266738892,0.005091027822345495,-0.4472126066684723,1.7888504266738892,0.005091027822345495,-0.4472126066684723,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,9503.0,9491.0,11867.0,9496.875,8560.0,3307.0,2.0,2.0,2.0,0.04592965264727486,0.03276845413181844,56.4792764823556,168.14795782603323,75975.0,0.0,139.0,107.0,74.0,0.0,0.0062500000931322575,1024.0,367.84375,94.0,0.0062500000931322575,1024.0,367.84375,94.0,0.0001176536468131325,2.743056039844525,0.007276978360886792,0.03640187102547403,0.00893873581662774,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,139.0,425.0,0.0,0.0,0.0,0.0,161.44256322504953,1.407993458211422,0.552868430968374,1.7371028661727905e-05,6.634090095758438e-05,168.14795782603323,8.363090455532074e-05,2.765632151160389,1.9312689560465515,0.0,77.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,78,0.5220140814781189,0.1171875,0.0010000000000000002,0.002303559181655146,0.0016242992132902145,1e-06,74.58589553833008,7.374793529510498,11.607421875,5.1081529818475246e-05,0.0,0.0016219946555793285,-1.925202750499011e-05,1.0954431295394897,-0.0015972515102475882,-0.7302953600883484,1.0954431295394897,-0.0015972515102475882,-0.7302953600883484,1.0,0.012500000186264515,0.0,1.0,0.012500000186264515,0.0,9129.0,9119.0,11127.0,9124.125,6818.0,4309.0,2.0,2.0,2.0,0.04819020971660896,0.030955789677382866,,160.68293123785406,72993.0,0.0,170.0,104.71875,64.0,0.0,0.01875000074505806,1024.0,351.48748779296875,20.0,0.01875000074505806,1024.0,351.48748779296875,20.0,0.00012064474199958904,2.7369430463367883,0.007412184360328452,0.03477230681924279,0.008806221652776003,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,105.0,614.0,0.0,0.0,0.0,0.0,153.9202030398883,1.4227717039175332,0.5410375730134547,1.529976725578308e-05,6.557116284966469e-05,160.68293123785406,8.572079241275787e-05,2.538134991656989,2.2140600350685418,0.0,78.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,79,0.5030182003974915,0.111328125,0.0010000000000000002,0.0019091918234153127,0.0021744323894381523,1e-06,74.72591400146484,7.374793529510498,11.607421875,0.0,0.0,0.0021725231781601906,-0.00013950300681244698,1.7888504266738892,-0.0021750302985310555,-0.4472126066684723,1.7888504266738892,-0.0021750302985310555,-0.4472126066684723,1.0,0.0062500000931322575,0.0,1.0,0.0062500000931322575,0.0,8859.0,8848.0,11458.0,8855.75,7703.0,3755.0,2.0,2.0,2.0,0.04578348945519322,0.03218878967435867,56.829331382155,155.8306209947914,70846.0,0.0,142.0,104.8125,82.0,0.0,0.0,889.0,337.9750061035156,16.0,0.0,889.0,337.9750061035156,16.0,9.750987845080592e-05,2.7548167948496105,0.007761764585586084,0.04061753167511438,0.006908184848725796,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,103.0,224.0,0.0,0.0,0.0,0.0,148.96947299828753,1.3457725238986313,0.5498899738304317,1.6829930245876312e-05,6.973976269364357e-05,155.8306209947914,8.186977356672287e-05,2.877589649055153,2.0426359297707677,0.0,79.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,80,0.3480318486690521,0.484375,0.0010000000000000002,0.0025497872984487913,6.64261169731617e-05,1e-06,74.5039291381836,7.374793529510498,11.607421875,0.00036199934547767045,0.0,6.387592293322086e-05,2.0482487593653785e-05,1.7888504266738892,-4.809847814613022e-05,-0.7302953600883484,1.7888504266738892,-4.809847814613022e-05,-0.7302953600883484,1.0,0.05624999850988388,0.0,1.0,0.05624999850988388,0.0,8469.0,8462.0,9279.0,8465.75,7548.0,1731.0,2.0,2.0,2.0,0.04321038725820781,0.035448213266415125,58.90015530939457,143.73052083700895,67726.0,0.0,169.0,106.84375,77.0,0.0,0.0,848.0,316.4437561035156,126.0,0.0,848.0,316.4437561035156,126.0,0.0001492973645755806,2.713522882896469,0.008620540039253064,0.0388437319402604,0.010111313313245773,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,160.0,356.0,0.0,0.0,0.0,0.0,137.38837708393112,1.1971964701078832,0.583834694698453,1.825997605919838e-05,6.976025179028511e-05,143.73052083700895,8.287979289889336e-05,2.6307305893860757,1.8769204397685826,0.0,80.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,81,0.47862476110458374,0.33203125,0.0010000000000000002,0.0023358042240033683,0.008724121376872063,1e-06,74.66302490234375,7.374793529510498,11.607421875,0.0001257682110008318,0.0,0.008721786725800484,4.238010552626292e-05,1.7888504266738892,-0.008748125284910202,-0.4472126066684723,1.7888504266738892,-0.008748125284910202,-0.4472126066684723,1.0,0.03125,0.0,1.0,0.03125,0.0,8871.0,8858.0,12961.0,8867.0,6669.0,6292.0,2.0,2.0,2.0,0.04483123225529223,0.030334634000481777,,157.28925967309624,70936.0,0.0,179.0,105.3125,67.0,0.0,0.0062500000931322575,1024.0,338.0375061035156,96.0,0.0062500000931322575,1024.0,338.0375061035156,96.0,0.00012310223130430903,2.7807335984723602,0.007845348018873073,0.03725255781522493,0.008732379879802465,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,90.0,282.0,0.0,0.0,0.0,0.0,150.39875740697607,1.412329580169171,0.5565176070667803,1.8330290913581848e-05,6.776908412575722e-05,157.28925967309624,8.699018508195877e-05,2.6425474411807954,2.2318775691092014,0.0,81.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,82,0.4902941882610321,0.3203125,0.0010000000000000002,0.002664701841013084,0.0009244601242244244,1e-06,74.67241287231445,7.374793529510498,11.607421875,0.00023685127380304038,3.9682540227659045e-05,0.0009217932820320129,-4.403329007800494e-05,1.7888504266738892,-0.0008733919821679592,-0.4472126066684723,1.7888504266738892,-0.0008733919821679592,-0.4472126066684723,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,8229.0,8214.0,10590.0,8225.125,6961.0,3629.0,2.0,2.0,2.0,0.04254659112322261,0.03019536612768962,57.82903675470474,142.23174829781055,65801.0,0.0,157.0,104.03125,74.0,0.0,0.0062500000931322575,1024.0,307.2250061035156,39.0,0.0062500000931322575,1024.0,307.2250061035156,39.0,0.0001370065934759395,2.7637121654063703,0.008623817419629788,0.03924454581459247,0.009015170857310295,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,89.0,298.0,0.0,0.0,0.0,0.0,135.85303520271555,1.329284556210041,0.5674558100290596,1.701992005109787e-05,6.997073069214821e-05,142.23174829781055,8.471030741930008e-05,2.582330359145999,1.851902948692441,0.0,82.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,83,0.40759363770484924,0.259765625,0.0010000000000000002,0.002498657763680967,0.0013507496332749724,1e-06,74.63409042358398,7.374793529510498,11.607421875,0.000168246979592368,0.0,0.0013482508948072791,-0.00021535470004891978,1.7888504266738892,-0.0013117647031322122,-0.4472126066684723,1.7888504266738892,-0.0013117647031322122,-0.4472126066684723,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,8901.0,8808.0,11003.0,8827.0,7015.0,3988.0,2.0,2.0,2.0,0.0475082822586989,0.03516027610231855,56.54353916328679,156.10978956427425,70616.0,0.0,202.0,104.6875,70.0,0.0,0.0062500000931322575,1024.0,336.6625061035156,57.0,0.0062500000931322575,1024.0,336.6625061035156,57.0,5.686840333041997e-05,2.774074586028864,0.007504058811202488,0.03498379579664308,0.004015819169580936,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,109.0,266.0,0.0,0.0,0.0,0.0,149.42830165103078,1.5200556837953627,0.5299066170118749,1.2010335922241211e-05,6.876979023218155e-05,156.10978956427425,8.373986929655075e-05,2.470415723975748,2.127166585996747,0.0,83.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,84,0.5502353310585022,0.11376953125,0.0010000000000000002,0.0021581951591542747,0.0009529751841910183,1e-06,74.70741653442383,7.374793529510498,11.607421875,4.87329438328743e-05,0.0,0.0009508160874247551,-9.298449336938574e-05,1.7888504266738892,-0.0009489061776548624,-0.4472126066684723,1.7888504266738892,-0.0009489061776548624,-0.4472126066684723,1.0,0.0062500000931322575,0.0,1.0,0.0062500000931322575,0.0,9432.0,9421.0,13211.0,9428.0,7484.0,5727.0,2.0,2.0,2.0,0.04739208591091901,0.036237872350913726,,165.02933064335957,75424.0,0.0,165.0,109.09375,76.0,0.0,0.012500000186264515,1024.0,362.3062438964844,148.0,0.012500000186264515,1024.0,362.3062438964844,148.0,0.00012222630843855236,2.734533814715062,0.007265699674643254,0.035246969836830816,0.009218797087669373,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,98.0,559.0,0.0,0.0,0.0,0.0,158.51819070521742,1.2824538024142385,0.5480081322602928,1.5999656170606613e-05,6.891880184412003e-05,165.02933064335957,8.345907554030418e-05,2.6584674529731274,1.973940821364522,0.0,84.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,85,0.5011021494865417,0.302734375,0.0010000000000000002,0.0025150124124593276,-0.000502247828990221,1e-06,74.7475814819336,7.374793529510498,11.607421875,0.00018921470182249324,0.0,-0.0005047633603680879,0.00031031688131406555,1.7888504266738892,0.0005601568263955414,-0.7302953600883484,1.7888504266738892,0.0005601568263955414,-0.7302953600883484,1.0,0.03125,0.0,1.0,0.03125,0.0,8920.0,8912.0,10360.0,8917.375,7541.0,2819.0,2.0,2.0,2.0,0.04589852963667847,0.027682374792824194,58.82636082305416,151.5880784606561,71339.0,0.0,160.0,105.5625,81.0,0.0,0.0,1011.0,340.3062438964844,13.0,0.0,1011.0,340.3062438964844,13.0,0.000125950115113094,2.66574225263519,0.007788177138542824,0.036417566100198764,0.008985155262053013,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,150.0,271.0,0.0,0.0,0.0,0.0,145.14699991373345,1.5370060950517654,0.5556007688865066,1.7940066754817963e-05,7.240986451506615e-05,151.5880784606561,8.415989577770233e-05,2.5979927480220795,1.7031782898120582,0.0,85.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,86,0.41818052530288696,0.29296875,0.0010000000000000002,0.002001038495109242,0.009474821388721466,1e-06,74.78359603881836,7.374793529510498,11.607421875,2.236135915154591e-05,0.0,0.009472822537645698,0.00011925820653573283,1.7888504266738892,-0.009473889134824276,-0.4472126066684723,1.7888504266738892,-0.009473889134824276,-0.4472126066684723,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,8277.0,8172.0,10284.0,8193.75,7137.0,3147.0,2.0,2.0,2.0,0.042074742855919764,0.03385978939699035,56.158975017407066,145.90276972576976,65550.0,0.0,149.0,99.90625,70.0,0.0,0.0062500000931322575,1024.0,309.78125,96.0,0.0062500000931322575,1024.0,309.78125,96.0,0.00010246988513786133,2.812550021366486,0.012447683078121084,0.039558343732804854,0.00671690097078681,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,93.0,181.0,0.0,0.0,0.0,0.0,139.40404180902988,1.2046936573460698,0.8159456257708371,1.6949139535427094e-05,7.103988900780678e-05,145.90276972576976,8.420972153544426e-05,2.5930494316853583,1.8406284218654037,0.0,86.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,87,0.535273015499115,0.314453125,0.0010000000000000002,0.0031448279537471535,0.012497100979089737,1e-06,74.87578201293945,7.374793529510498,11.607421875,0.00012652126897592098,0.0,0.0124939571833238,0.0002963133218145231,1.7888504266738892,-0.012502908706665039,-0.7302953600883484,1.7888504266738892,-0.012502908706665039,-0.7302953600883484,1.0,0.03125,0.0,1.0,0.03125,0.0,9072.0,9063.0,10799.0,9068.75,7541.0,3258.0,2.0,2.0,2.0,0.04768455820011492,0.03484031370880874,,163.87159317499027,72550.0,0.0,162.0,101.09375,77.0,0.0,0.01875000074505806,1024.0,352.34375,153.0,0.01875000074505806,1024.0,352.34375,153.0,0.00012124300023590918,2.7922771688872854,0.007505613372120095,0.03509691673787317,0.008796179667115211,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,120.0,668.0,0.0,0.0,0.0,0.0,157.4146253960207,1.2861387459561229,0.5445322501473129,1.7799902707338333e-05,6.878003478050232e-05,163.87159317499027,8.406024426221848e-05,2.5462813093326986,2.032739776186645,0.0,87.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,88,0.46766895055770874,0.11767578125,0.0010000000000000002,0.002396896985828789,-0.001857053954154253,1e-06,74.83778381347656,7.404510974884033,11.607421875,3.033980610780418e-05,0.0,-0.0018594514258438721,-0.0001420499073709891,1.7888504266738892,0.0018571363762021065,-0.4472126066684723,1.7888504266738892,0.0018571363762021065,-0.4472126066684723,1.0,0.0062500000931322575,0.0,1.0,0.0062500000931322575,0.0,10170.0,10159.0,12293.0,10166.25,8465.0,3828.0,2.0,2.0,2.0,0.053651114710757536,0.033453144197738885,55.35878151699823,183.6429509720765,81330.0,0.0,176.0,117.0,80.0,0.0,0.0062500000931322575,1024.0,391.3125,21.0,0.0062500000931322575,1024.0,391.3125,21.0,0.00010800035916599535,2.8280931091996058,0.006957684582760967,0.0313412418540214,0.008783669210970402,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,176.0,443.0,0.0,0.0,0.0,0.0,177.0669095669873,1.4622049978934228,0.5658684871159494,1.6920268535614014e-05,7.107015699148178e-05,183.6429509720765,8.379202336072922e-05,2.5489831999875605,1.9512257808819413,0.0,88.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,89,0.5603786706924438,0.220703125,0.0010000000000000002,0.0035544160491554067,0.0026456147897988558,1e-06,75.03667449951172,7.404510974884033,11.607421875,0.0,0.0,0.002642060280777514,0.00019527652975739329,1.7888504266738892,-0.0026257417630404234,-0.4472126066684723,1.7888504266738892,-0.0026257417630404234,-0.4472126066684723,1.0,0.012500000186264515,0.0,1.0,0.012500000186264515,0.0,8863.0,8854.0,10229.0,8859.5,7420.0,2809.0,2.0,2.0,2.0,0.04594593369215656,0.0318543755110183,56.27337486802289,157.43679885519668,70876.0,0.0,183.0,105.53125,79.0,0.0,0.0,941.0,337.4437561035156,115.0,0.0,941.0,337.4437561035156,115.0,0.00012333088732780295,2.7956078834481892,0.007948186513972279,0.036452239234166746,0.008741199970245361,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,135.0,258.0,0.0,0.0,0.0,0.0,150.9376652352512,1.3613599292002618,0.5633356673642993,1.729978248476982e-05,6.889179348945618e-05,157.43679885519668,8.339202031493187e-05,2.5835889079608023,1.9436449110507965,0.0,89.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,90,0.49955227971076965,0.2001953125,0.0010000000000000002,0.002743195695529721,0.0052509913221001625,1e-06,74.59267807006836,7.404510974884033,11.607421875,6.259394285734743e-05,0.0,0.00524824857711792,-0.000269593851476202,1.7888504266738892,-0.005262095481157303,-0.4472126066684723,1.7888504266738892,-0.005262095481157303,-0.4472126066684723,1.0,0.0062500000931322575,0.0,1.0,0.0062500000931322575,0.0,8930.0,8849.0,9596.0,8860.875,7450.0,2146.0,2.0,2.0,2.0,0.04625695703045403,0.03349345948099227,,158.37760352063924,70887.0,0.0,124.0,101.5,66.0,0.0,0.0,1022.0,341.54376220703125,129.0,0.0,1022.0,341.54376220703125,129.0,9.367752924359909e-05,2.7811377505626664,0.007506830827653932,0.036182735890544424,0.006640519015491009,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,124.0,566.0,0.0,0.0,0.0,0.0,151.98083465499803,1.5687670456245542,0.5321367168799043,3.255018964409828e-05,7.979106158018112e-05,158.37760352063924,8.442066609859467e-05,2.5648855990730226,1.6862218552269042,0.0,90.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,91,0.4666306972503662,0.25,0.0010000000000000002,0.0028835244488618628,0.008762344717979431,1e-06,74.72616958618164,7.404510974884033,11.607421875,3.591954009607434e-05,0.0,0.00875945994630456,-0.0002541089320914125,1.7888504266738892,-0.00872527714818716,-0.4472126066684723,1.7888504266738892,-0.00872527714818716,-0.4472126066684723,1.0,0.012500000186264515,0.0,1.0,0.012500000186264515,0.0,8279.0,8269.0,10142.0,8275.125,6214.0,3928.0,2.0,2.0,2.0,0.04224859853940329,0.0308152114502384,57.174298841065955,144.7350499741733,66201.0,0.0,158.0,99.5,74.0,0.0,0.0,930.0,314.2562561035156,106.0,0.0,930.0,314.2562561035156,106.0,0.00013576621035161284,2.751676844554568,0.00822814431296562,0.03950384461061844,0.008987858891487122,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,124.0,869.0,0.0,0.0,0.0,0.0,138.35706342104822,1.313300671055913,0.544711381662637,1.8700025975704193e-05,6.77197240293026e-05,144.7350499741733,8.548097684979439e-05,2.6151940170675516,1.8572634169831872,0.0,91.0
